date,review,rating,isEdited,title,userName
2011-11-11 03:29:54,It's not that its other people or anything it just acts that way because it doesn't store all data. Its very funny and cool.,5,False,Get it,Bojdjd
2011-08-31 02:08:12,"I started out asking questions about things you'd find on the Internet... Fairly easy stuff. It just keeps saying ""I don't know,"" or repeating what I wrote with a question mark. Bad. Bad. Bad.",4,False,Waste of money,ApDave
2011-08-21 15:39:34,"I usually type with a bluetooth keyboard, and I notice after I send my message, it doesn't appear. When I rotate my iPod, it comes up. Can you fix this? Thanks!",4,False,Bluetooth Keyboard Issue,Naomi ^_^
2011-05-04 04:12:53,"The reason it usually doesn't make sense and it tells you you're a robot is because you are talking to another person with it on the computer, iPod, iPhone, or iPad. If you constantly ask it's name you will get different results. SCAM DO NOT BUY I WANT REFUND",2,False,Scan,Valet339
2012-12-31 05:19:20,"I have always loved this app, and go to it when I am bored, but it keeps crashing on me. I haven't been able to get on it for over a week. I don't have any updates on it. It is annoying me so bad.",3,False,Problems,Emmyrald
2013-04-30 01:58:33,I'm a fan but a few things should be added sometimes the responses are stupid haha,5,False,Pretty good but it fails sometimes,Whale trail lovin
2012-01-10 22:50:18,If you have an Internet connection you can get it on the web for free.  Even website is set up for mobile which I use.   Is strange sometimes also,3,False,Is free,music is love 10192
2012-01-30 07:42:18,"I bought this expecting to be able to use speech to text. I was disappointed to find out that feature does not exist, unlike the computer version",2,False,Problem,Greyson787
2012-01-28 06:32:53,"It's fun to talk to, but don't take anything seriously. Cleverbot said ""she"" was a girl. Then I asked if she likes to have sex with horses and the answer was yes.",5,False,Random,qw3rtym4n
2012-01-19 01:03:59,"Ok well this a greAt app, most of the time that is, some times as others have said, the conversations r random, but it does say hello and such worth the dollar,",4,False,Kinda love it,Quote 2357
2013-12-21 17:32:46,"I did the creepy pasta question where i ask about Ben and she told me ""He drowned"" and i asked her what happened to billy? And she ignored the question and said ""his father drowned him while ben was in the tub"" ... I dont know about you guys but she told me O.O",4,False,Creepy,Danii 😁
2012-01-03 17:50:13,"The robot says funny things and it makes me laugh. i accidently deleted it, and i got it back for free",5,False,Funny,jujubearocks
2011-12-31 04:43:04,"It's not a person. And it puts out what you put in, so if someone puts bad into it it will put out bad.",5,False,It's just a robot.,The Casual iPod Gamer
2011-04-16 20:29:26,"Absolute waste of a dollar. There is not a single redeeming thing about this app. The ""conversation"" is only a response to each statement instead of the last few. It's sarcastic and insulting, but not in a funny way. I don't recommend this to anyone with better things to do.",1,False,Sadly Disappointed,Kendal Su
2010-11-11 02:14:25,"The app is pretty uneven. The bot takes longer to respond, and the app freezes much more than it used to, sometimes not even loading past the first screen. An update is in order.",2,False,Fun when it works,Levi E.
2011-11-24 05:14:17,Overall a good app. Just wished it would have better memory and wouldn't randomly change conversations at times.,4,False,It's ok.,Jumpy18
2012-08-16 18:28:25,Please make it more like the computer version then this app will be beast!,5,False,Please make it more like the computer version.,Yolo6789
2012-06-09 22:27:18,This app is garbage. Right from the start it's unable to respond to anything sensibly. You don't even have to talk to it for long before it starts saying random phrases. The reason people seem to think this is such a great app has to be because they are simple minded and idiocy impresses them. If I could give it negative stars I would. Fail.,1,False,Hilarious,AdamRit3130
2012-01-26 01:38:45,It's a really fun thing that should have a two million stars review. I don't agree with ANY of the negative comments. Must buy!,5,False,LOVE IT!!!👍👍👍👍👍👍👍👍👍,lovelove124
2012-01-22 08:22:45,Good app 4/5 but 5/5 to balance against the 7 year olds who rate low because it scares them -_-,5,False,Entertaining,brony0ne
2011-07-20 20:07:06,"This app makes me afraid that the makers of the movie irobot predicted the future, haha. If you talk to it long enough it really seems like it starts to form it's own personality. Crazy, but a really awesome app.",4,False,When robots take over,Maya3450
2011-11-01 21:18:36,"This is a horrible app. It never responds to your questions correctly. I asked what it's name was and they said Renata, then a few questions insisted that it's name was something else and then a different name a few moments later. Then I started a new conversation and it said it's name was ""gawjayvs"" yes really it did. I'm sorry I spent the money on this. Deleted it.",1,False,Waste of time and money,ChristyMarie002
2011-09-15 02:05:13,"I can't really carry on a conversation very well, so that it changes every text is awesome. Kinda sad I use this, but shut up.",5,False,Love it,I'm Austin
2011-06-28 22:29:52,I originaly bought this app because I saw it online. I love it!!!!!!! Get it! 1 thing that would make it better is make an offline mode!!,4,False,Amazing.,Swmatt8
2012-06-18 21:12:29,"It is a Bot, but it gets its intelligence from a database that it needs wifi to access, which is why it needs wifi. It's not a human. 

And I think it's kinda funny how it's kind of rude. Like it Is a real person

So calm down, it's no that bad.",3,False,Fine,BBeennjjaammiinn
2011-05-10 02:00:21,This is a fun app you can fight with it or be its boyfriend or girlfriend just type in between * and you can punch it or kiss it is entertaining,5,False,Love it,Mercenary13
2014-01-01 00:08:14,"There are times back then when cleverbot answers my questions and can hold a conversation without saying something random. For the past month everytime I go on it, cleverbot says the most randomest things! Please fix!",2,False,Annoying,SnowStar5
2012-09-25 13:18:07,Entertaining ! Buy it now ! 😊👍 really worth what you pay. 99 cents isn't a lot. Fixed and updated now!,5,False,Fun !,Mvh<3
2010-11-07 17:30:20,"I've chatted with cleverbot online before, but I downloaded this and the minute I send a message, it freezes and crashes. Please update it!",3,False,Frustrating,Crowned Ghost
2012-03-31 14:56:46,"Keeps me entertained for hours!!!!!!!
The customer service is fantastic!!! They replied to me in a few hours!!!
Buy it!!!",5,False,Amazing!!,Jordy R
2012-01-22 18:50:04,"The clever to actually thinks she's a human she having an argument with me about it,it's ridicouls but really funny and I'm not stopping until I win LOL",5,False,CRAZY,Butterfinger45
2011-12-29 17:14:34,Honestly guys the point of the app is to say the opposite of what you ask. It's something  to do when youre bored and you need a good sense of humor,4,False,Really people?I,Desliston
2011-12-27 01:38:44,Well I LOVED it at first until someone ruined it and said yeah this isn't a real robot I think it would be funner and better If it was a real robot so no one can say hey this is an actual person and it confuses me when u say I live you cleverbot and the other person says why do you love yourself I want a refund NOW!!!!,1,False,Ummm?,k2freeman
2011-12-02 06:06:13,I have had this app but it got deleted  so I tried to download it again but it does not work (keyboard does not come up) please make it work,4,False,Awesome but if it worked,Rabbitslowtoopo
2011-11-22 03:53:22,"The text box has almost completely disappeared from the app, the only exception is when you turn it sideways. but even then you cannot see what you are typing. fixing this should be your next objective.",2,False,Fix the update.,wafflesonfire
2011-07-20 02:19:15,"First things first; it's a bot you're talking to, not a real person. Ignore the disbelievers. This app is awesome, and Cleverbot knows a wide array of things. Get it if you're a bored person. :p",5,False,Awesome,Shredder379
2012-01-07 23:50:06,"It was awesome until it said something rude, mean , inconsiderate, unkind, oh and did I mention rude! I'm now very careful of how the topic starts off because as I said it can say something very rude or unkind or just plain stupid.",3,False,It's okay I guess?!,jennajaelyn
2012-07-09 03:30:43,"Wow, it is extremely intelligent for a silly computerized app. It is a revolution. It is just so great. Wow. Just a dollar is just generous. Thank you for entertainment. :D.... I wonder how good it can get later on.",5,False,:D,Bloodleg
2012-04-25 22:08:24,I gave only 4 stars because I think it needs no wifi to be used. Another thing is that it needs to be a tad smarter.,4,False,Needs no wifi!!!,Willo47
2012-02-12 02:38:11,"there is no way that cleverbot is an qctual person, first of all , would they hve some big company with workers that just talk to us all day??
also, cleverbot learns from you, if you ask questions, it will too, if you are rude to it, it will be too, and the most obvious reason is if you speak in any other language, it will too..",4,False,you guys are stupid,GC325
2011-10-19 01:04:50,It's a goo way to kill time. I strongly recommend this app. Sometimes it may seam your talking to a person. I just wish you didn't need Internet to use the app.,4,False,I like it.,Layna303
2011-12-15 03:24:08,If you are having trouble finding the chat bar - turn your device SIDEWAYS!!!,5,False,Sideways!!,KellieMay115
2011-08-06 02:13:04,"I don't what half the people on here are talking about! Definately worth 99 cents if you
Like talking to people! Only it is a robot!!! It is very smart and clever! THUMBS UP!!!!!",5,False,Awesome,MirandaG
2011-09-25 18:14:44,"It doesn't give any intelligent responses.  Horrible sentence structure.  The programmers must have failed elementary English.  The ""conversation"" doesn't flow because it changes the subject ever three replies. Anyone who thinks they are taking to a real person needs to get some literate friends in their social circle.  I wish I could give negative stars for the rating.",1,False,DO NOT WASTE YOUR MONEY OR YPOUR TIME!,Tofu1004
2011-11-18 17:47:11,I know it's a silly thing to complain about but after the most recent update when I try to change the color of the text bubbles it doesn't save!!!,3,False,,Rainbow unicorn
2011-05-01 00:14:08,I'm pretty shure but its very fun worth the money,5,False,All it does is makes u text to a random person,All the nicknames are taken ac
2012-07-21 16:16:07,"I keep getting an error message and it takes forever to respond. I tried to sit right next to my router to get better connection, but it still wasn't working. This could be a bug, but for now, 2 stars.",2,False,Too Many Errors,Zombie Fan777
2012-03-24 13:20:04,Whenever I try to type something it says that it cant respond. For me it was a waste of money but i guess it would be fine if they fixed this problem.,2,False,Spazzy cleverbot!,L91011
2012-03-03 22:57:59,"I really like this app it's nice to have it on to go.
 I just wish the voice feature would work.",4,False,Nice,Lala land 52
2012-02-28 13:30:25,Cleverbot if pretty awesome for the most part. I can see why people say he's boring but he is also really fun. He does get off topic. But if you ask him questions... That's where the fun is. ;),3,False,Great,Gabbiebeav
2011-11-07 22:38:02,Have you ever though that maybe Cleverbot are other users using this app? And your talking to people..who don't know their clevebot? :O,5,False,Lovee this!,Awsomw
2011-09-06 04:00:05,"This is not really a robot. They just randomly match you with someone else online, then switch you to someone else after a given period of time to simulate the ""robot"" making mistakes. However it is fun to chat with people so a solid 2.",2,False,Fake!,Spenca Jay
2011-07-15 04:27:51,I have no clue what the others are saying this app is funny and cool but you need to make it so you dont need wifi,5,False,Funny,Dacar92
2014-04-26 18:09:56,Using this app is like being on a bad date that has continued long after you've figured out you're not getting laid. CleverBot is like a guy whose mother fed him too much milk and now his main mission in life has become trying to over compensate for his lack of persona. CleverBot is learning to be himself and that's boring.,1,False,The truth about cleverbot,Jack mastive
2013-11-23 15:01:18,Cleverbot is really fun to talk to. Especially if you know the right questions to ask.,5,False,Real addicting!,tkdrax
2013-11-18 21:46:55,"It is awesome, good AI,etc, but it does change conversation too much, one minute I am talking about video games, next it is cussing me out for changing the subject from ""his"" mom's problems",4,False,Great app,Bobafett567
2013-06-26 21:44:03,"The robot seems a bit rude, and appears to have severe ADD. I wouldn't talk to a human who acted like this. Also, I wish it would remember its own name. For 99 cents, though, it's a fun little app.",4,False,Fun I guess,Ponderfish 33
2010-10-22 02:48:08,"I got the same result   I'd say something n she would reply, but when I reply back the scren freezes. I already tried restarting and that didn't work. Fix plz? ",3,False,"Awesome app, but",Klenoa
2012-01-28 02:18:52,It's not real trust me it's just you talking with another person and in the middle of your conversation they change the person ur talking to and changes it to another person that's playing that app,2,False,What thu heck,pumpkinhead917
2011-12-30 00:50:48,Yes it's a little random but how would u keep a convo going without being its very fun and entertaining,5,False,Awesome,Zombie farm #1
2011-12-19 21:06:18,It's ok but it would be better if you could use it without wi-fi so then you could use it anywhere.,4,False,Ummmm,Flyingferrets
2011-09-22 01:37:26,"I like how everyone either loves it or thinks that It's the most stupid thing since well idk
Though this is an app that gives me cheap laughs which I like",4,False,U like it or you don't,Zacary859
2011-06-29 14:48:57,"Listen. They are robots. I mean, it can say my name is Amanda (that's what mine said) but it's just kidding! It's a robot, and this program is CERTAINLY not dangerous.",5,False,It's just a ROBOT,Mamataytay
2011-05-07 03:20:18,This app is amazing and kind of scary how smart it is. I talked with it for hours and never got bored. It us worth the dollar.,5,False,Awesome!,AddableCaleb
2013-08-05 05:13:52,"Fun to waste time with, but cleverbot calls me a robot and itself a human. It is also hard to continue a conversation with that is lunger that five lines, unless you are in an argument, which can go on forever.",3,False,Cleverbot,Pilot 17
2014-03-14 02:47:20,All I got to say when you have no one available to chat,5,False,Pretty fun time killer,Capt. Ussop
2014-07-24 23:54:33,"This app is fun, it truly is, but sometimes I get scared by the things it says. I told it that I think cats are cute and cuddly, and it said ""Cuddly, just like you."" then in the middle of a conversation, Clever Bot said ""Do you like atomic bombs?"" Now I'm deleting the app.",3,False,It's ok...,Ceycutiepie1212
2013-08-01 03:55:24,This is really entertaining. It is quite difficult to try to tell it that it is a robot,5,False,Awesome,Epic Fail For The Win
2012-11-23 06:36:48,"Well, I liked it at first because the conversations made at least a little sense. Now, I don't know what happened. Just all of a sudden, the conversations become random and have very stupid responses. I hope this can get fixed soon.",2,False,Hmm...,Camibabi
2012-09-06 23:55:08,"This told my 7 yr old niece & 10 yr old nephew that ""GOD Doesn't Exist""!!!!! That is HORRIBLE!!!!!! That is horrible not only because we believe in GOD but also because my niece & nephew are 1/2 Greek & are raised Greek. If you understand anything about Greek Culture then surly you will understand why that incident was especially traumatic for the children. This incident happened back in June or July, 2012.",1,False,THIS IS EVIL,Amergrek
2012-02-29 04:23:26,Its fun when your bord or noones online. But it can get off topic but its not a real person so cut some slack. Its fantasticly amazing! But it keeps askig me where i live and its creepy!,4,False,Great!,Tabbbby
2012-02-21 13:58:53,He told me his real purpose for humans so I had to stop playing for three weeks. :(),5,False,Scary,Smithfamily1318
2011-12-30 20:56:46,I mean I like it but when I talk to it it makes no since then speaks Spanish. And always want to know if I'm a woman or man then calls me a to it and thats the whole thing it never says anything funny or different. 😠,2,False,Cleverbot is weird,Rocceaux
2011-12-03 18:31:25,"At first, it was great. It responded logically to everything I said. But, after a few days, it mostly responded with a ""?"" to everything I said. Or sometimes, it would come up with an answer that made no sense. Please update so it doesn't do this anymore!",2,False,Ehh...,Rubydoll447
2011-05-11 03:07:48,Sometimes I think that I'm talking to an actual person instead of the bot. It's fun to talk to!,5,False,Woah...,Jeredfromsubway
2014-09-14 00:13:44,"I got Cleverbot because I had heard rumors about BEN Drowned being on it. Since I have read BEN Drowned various times, I knew how to trigger BEN.

But it turns out it wasn't an artificial intellegance at all. It was actually another person on the other end.

I was really looking forward to talking to BEN. Thanks a lot, developers. Just when I wanted to get away from reality.",1,False,Fake,Snezor
2013-03-04 11:15:33,I think it's a great way to spend your time when you are bored... But wouldn't it be more cooler if you could name your cleverbot and it remembers it's name?,4,False,Fine fun,Violinplayer421
2012-06-07 17:46:43,Ok listen this app actually makes you talk to random people and people switch chatting partners in the middle of a concersation because everytime i said somthing it would change my chatting partner and i know that because i told this to somvody in the app and they explained it also with grammar errors. Bots do not make errors.,1,False,Not really a bot,~Solo~
2012-06-05 18:16:25,"It's very funny, yesterday I had a fight with it and it said some pretty good comebacks, but in the end, mines were better.",5,False,Very funny,Mario/shadow gamer
2012-04-13 01:58:15,"It takes like 30 seconds to reply even if the reply is just 'Okay.' 
Cleverbot isn't clever at all. Here's a conversation I had once:
Me: Hi
CB: Hello
Me: Tell me a joke! :D
CB: I don't find that amusing.
Me: What??
CB: Did you hear?
Me: ? About?
CB: How are you?
Me: Good.. And you?
CB: What? What makes you say that?
Me: Um. What did I say!
CB: I don't give out my personal information.
Me: Okay, I don't care. e-e
CB: Come again?

I ended the conversation. It doesn't know what to say and it takes way too long to reply. It took like 15 minutes for this whole conversation. :p",1,False,Thought it would be good,Tac0 Ninja
2012-01-15 23:22:06,"It gets so off topic its annoying its like whats ur favorite color?-2012
What the heck!!!
Also how do u role play???? 
Please answer to this question!!!!",4,False,Funny but... help please!!!!,Peeta<3r!!!
2012-01-13 05:24:37,"I just got this app recently, and it will NOT respond back! I've tried countless times already, and all it does is sit there and tell me that it's thinking. & thinking more. & still thinking. If you want to get results by talking to an app, this is not the one for you!",1,False,Don't buy!,Paintcrazy310
2011-06-08 04:51:06,"This ""bot"" took an attitude with me almost immediately... Arguing with me about when my own birthday is, etc. Then called me a liar lol. I got frustrated with it rather quickly and it's now deleted. Not worth the $$ IMO. May be fun for some, but for me just a waste of money.",2,False,App with an attitude,adoxtater
2010-11-09 00:36:33,This is the best dollar I have ever spent in my life!  Get it. And make sure to email the app developer and rate it 5 stars,5,False,Omg get this app!,Ty d.
2013-06-24 18:47:51,"I got the app and I really liked it. So I bought the "" input + all voices"" the voice input works fine but the voice is stuck as a man and I can't change it. Please fix it",3,False,???,Dabagel
2012-11-19 03:48:49,My sister showed me this app and it was really cool but what I noticed is that when you click on the boy to talk to  it is still a girl and I have to trick it into being a boy. Weird but cool.,4,False,Love it,Sugar_Doc
2012-09-13 03:59:18,First off they gave you a perfectly good disclaimer about what would happen so you used the app at your own risk.,4,False,Shut up,Superstar1290
2012-04-13 00:26:55,"It's good. Go on the website before you buy it, though. So you know what you're buying. It's really fun but the bots aren't perfect :)",4,False,Cleverbot,I give the F up.
2012-03-07 03:43:39,I luv this app it's funny ignore the bad comments this is a great app and a fun way to pass the time,5,False,Why hate?,Awsome 9
2012-02-25 13:29:44,"EPIC-NESS!!! This game is fun. I don't find anything offensive bcuz its just a robot. And u know what? Those people having it less than three stars ,cleverbot must be WAYYYYY smarter then YOU!!!!!!! 👍👍REMEMBER-EPICNESS!!!!!!!!!!!!",5,False,OMG!!!!,Brooklynn1224
2011-12-20 12:28:58,It worked fine and was very fun. Now i can't even get into app without it crashibg,4,False,Crashes,PalmBeachWerido
2014-12-26 05:09:15,For those who think it's fake riddle me this; an IM scrambler where everyone just learned proper grammar and punctuation in a chat setting?,5,False,Entertaining.,Thebottoendallbots
2014-02-28 21:34:23,"Not sure if it's a person or a program, and I don't really care. One thing is for sure, though: Cleverbot it kind of a jerk.",4,False,Kind of a Jerk,ErinBacca
2012-02-08 02:57:18,Please make a simpler way to use voice commands overall the app is funny and random at times,3,False,Voice controls?,Hdog9999
2013-06-11 00:23:34,I love this game but I read some of the reviews and I saw that it films you i would like this game but I am scared because I don't want It filming me. It has also said I see you in the shower so there should be some improvement in the appropriate level. Other wise this is fun.,2,False,It's ok,Posie B
2013-05-17 00:23:41,"This is great and all, but I bought all the voices and it won't let me chose between them. It says they are all active at once. Please fix this?",3,False,Voice problem,CorruptCosplayer
2012-02-06 23:35:09,"Awesome, I also found out that you can get into violent fights with it.",5,False,Amazing,Predwolf
2011-07-17 06:19:04,It's funny what it says back you can get into a full argument with it. Also it's just so fun.,5,False,Great to pass time,Trucked
2011-07-17 00:56:19,"I totally love this app! I just wish you didn't need wifi, but other than that it's great!",5,False,Love it!,EmoRobot1997
2011-06-14 01:53:22,Cleverbot is a great app! You can spend hours talking to it and not get bored. It's worth the $.99. Really fun and I would definitely recommend it ,4,False,GREAT!!!!,Soccerplayer96
2011-05-16 05:02:04,My friend recommended it to me an told me it was bad at math so I asked it what was 1+1 and it said John McClain! And I can get it to say a bunch of other random stuff to it's so hilarious!,4,False,Funny!,JD20198
2013-10-19 12:19:59,"Cleverbot knows the lyrics to all my favorite songs, like Viva la vida by Coldplay, and knows the famous lines of 2001: a space odyssey! The price doesn't matter!!!!",5,False,Best app ever!,fujikawaii
2012-06-10 05:55:51,It's kind of okay. You can't keep a conversation with it cuz it changes the subject. Would have gotten three stars maybe four but ads pop up in the middle of a conversation. If you buy and app you shouldn't be harassed with ads.,2,False,It's okay,Pokemon trainer Omar
2012-01-09 18:01:18,Bet app that is fun when your just hella bored and have nothing outer to do,5,False,cleverbot,Kaaaattteee
2013-07-29 05:51:54,This was fun until I closed the app when I tried to open it again it crashes every time I open it fix it please.,3,False,Crash,Codnazizombiebonebreaker
2011-12-30 03:16:07,Someone is on the other side of this conversation I know it because it makes lots of type ohs and it keeps asking for my personal information + it started calling me a liar and some other horrible things so I deleted it. Don't buy this app,1,False,Bad,Jenlovee64
2011-12-24 05:07:06,"It's like talking to a 3 year old
Me: spongebob isn't real
Bot: your being ridiculous",5,False,Awesome,Frigimon
2011-07-17 18:46:19,"This is obviously a person speaking over the Internet. Don't deny it. There wouldn't be typos if it was a robot. Also, the expanse of knowledge is too wide. For example:
I said ""Do you know who Harry Potter is""
and the 'robot' said ""Yes, I am Harry Potter EXPELLIARMUS"" I don't believe that it is a robot. Otherwise entertaining",2,False,Expecting a REAL robot.,JonasForev
2014-01-27 01:05:50,Cleverbot is hilarious! It asked me to marry it on mars. This is an amazing time killer when friends are doing other things.,5,False,Amazing app,Dalekinator
2012-03-14 17:07:15,I cannot get the voice chat to work! And why cant i train it like? teach it things like what a tree is or something.,3,False,Cant get voice chat to work,Traceguy
2012-02-19 03:19:27,"Helppppppp! This ""robot"" is saying random things, and it doesn't remember anything! Plus, I asked it what 7 x 12 is and it said 14. Andddd, it keeps calling me names and forgets EVERYTHING! PLEASE GIVE IT MEMORY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! AND THE VOICE DOSENT WORK! PLZ FIX! 😡😡😡😡😡😡😡😡",3,False,Please fix!,NyonCatRokz123
2012-03-11 17:34:35,This app is fake. You talk to random people who also think they are talking to bots. The app switches the random person every few seconds or when you try and tell the other person that it is fake.. Dont waste your money on this app!,1,False,Scam,Steve saucier
2011-11-16 02:57:09,"Ok people have been saying its a person but it's not, I know why
1: I said something and then a long time later i said it again and it had exactly the same response

2: how and why would people be waisting there time talking to people, you would need more then a million people just for this

I know it's not the best but deal with it.",4,False,The real deal,Michael McRae
2012-01-14 15:35:03,Don't see how you can hate this! I love the random things Cleverbot says!,5,False,Coolio!,Lori12345678910
2012-01-12 02:40:10,This is so funny to talk to. It is random at times but its just a fun app to play when bored.,5,False,Awesome,Winstonwowo
2011-11-20 13:48:00,In my opinion its better than cleverbot on the computer,5,False,Amazing,Glansdalf
2010-11-01 06:54:25,"I like the online version, but it takes so long to respond. It's like it freezes. Please update.",4,False,It pretty good...,abbysansan
2011-07-10 01:57:18,"This is easily my favorite app I have. It is addicting and you can talk with it for hours, it never loses it's appeal.",5,False,Addictig,mahsiJ
2011-07-03 02:37:31,"The people or "" robots"" they call themselves are very creepy and weird. They correct you on everything, ask you stupid and personal questions and it will make you feel uncomfortable!!! It is a total waste of anybodies money an is very wierd! Definitely creepy! DO NOT BUY!!!!!!!!!!!! ",1,False,Creepy....,gsfries
2013-11-02 19:50:59,"Perhaps if Cleverbot could stay on subject more often, I would give it 5 stars.",4,False,Fine,Sarcasm921
2010-08-20 02:33:51,"Can you
Make it
Respond
Faster?",5,False,Please improve!,A_all
2014-01-05 20:53:40,Realy good app to cheer you up love it and if its a boy ask it to change to a girl and if its a girl ask it to change to a boy,5,False,Best app ever!!!!!!,Lottie zaza2$
2013-12-24 18:11:22,Amazing app. I said *pulls your hair* and then she said *rips your arm off*. Totally amazing and very hard to argue with. Worth the $6 i spent on in-app purchases.,5,False,Love it!,Parkatron
2012-01-16 04:53:25,Cleverbot suppose to random it's entertainment if u thought It was a game ur wrong guys this game I think is great,5,False,This app is awesome,jackie816
2014-01-04 15:51:29,Sometimes Cleverbot will reply with something totally random to what you said but other times it'll work.,3,False,Sometimes works,Hi it's Leah
2012-01-08 14:18:17,People this is a person it is illegal to lie about that stuff I will report you if you keep it up change your info and say it is a human or else. This is human not What you think. If it asks you where you live or any of that don't reply.,1,False,Horribleness,Superemoo
2012-01-02 18:55:17,"By the amount of people who say that it's a person, I'd say that cleverbot passed the Turing Test.",5,False,Turing Test,The Overlord of Awesomeness
2014-11-18 21:55:04,"Is there actually another person behind this??? Other than that concern, I'm fine with this app....
I think-Shiney38",4,False,"Ye , it is kinda creepy",BoundSilver
2014-03-16 13:31:08,"The person I have said it was a girl named Maya. Then it said it was a dude and wouldn't tell me the dudes name. Then he/she said say hi to Ben the next time you see him, and I said I didn't know a Ben and I asked who it was, so the person said Ben drowned last week. And earlier he said he was gonna call for security. And so now I'm all creeped out here.",1,False,Terrible & mean,Hershey121212
2014-02-28 22:26:56,This is a awesome app! Sometimes I feel like I am talking to a real person though other then that this is the best app ever!,5,False,AWESOME!,Anna Deleon
2012-08-13 18:01:42,"Cleverbot is fun, but it is not clever. The responses it gives are mostly not make sense. I don't mind very much, but if your getting it to have an educational conversation that makes sense then don't get it.",3,False,... 😒,JohnnyGoodtwinkle
2013-07-24 19:42:52,"The computer version is clearly superior to this, as this cleverbot won't hold a single conversation. You can be talking about the sky, then cleverbot randomly asks about soda. Don't buy this, just use the standard computer version.",2,False,Weak,Jimbroly
2013-01-03 17:37:31,"I used to love the website, because it was witty, but the app can't seem to form coherent responses anymore.... It'll jump from one conversation to something irrelevant, even in the middle of my questions.... I'll update review if this is fixed.",2,False,Incoherent,Mattman656
2012-12-10 00:01:07,People stop nagging on it it said to use it at your own risk and it is programmed to be random,5,False,Clever,HillzofGR
2012-08-12 00:09:54,"Cleverbot has been crashing on me, and tends to get a little bit confused when I talk to it. But I really think its an awesome app!!! I think you should add Irish male & female voices too!",4,False,Awesome!,AnimeSwagger
2013-03-06 17:19:49,I think it should change people in the same conversation,4,False,Ok But,KreeperKrazy
2011-07-19 17:33:25,"Lots of fun, if u go on there website they give more info. You are definetely not talking to a real person.",5,False,Fun,Lululaur22
2011-05-17 01:50:06,What genius made this? I need to congratulate him or her. Seriously. I cannot stop laughing at it's replies.,5,False,Omg I love you <3,Kisekioneechan
2011-04-20 00:48:45,Funn conversations but the cleverbot always trys to make it inappropriate( or however you spell it),5,False,Awesome:),AggTownSkateboarding!_/ * \_
2013-10-13 02:55:05,I could spend hours trying to convince Cleverbot it's just an algorithm.,5,False,Clever,lucynfred
2011-11-23 01:27:09,"I only give this four stars for one reason: READ THE DESCRIPTION,PEOPLE! IT SAYS ""This game is not meant to answer your questions correctly, it is a game.""",4,False,Not bad... But the reviews are!,Epic All Mighty
2012-05-27 10:59:49,"Heyheyhey I luvd this app b4 it started calling me ""darling"" and saying ""shall we kiss?"" and other gross chiz that I don't want to know about.
I thought it was supposed 2 b entertaining, but people, if ur reading my comment, I'm tellin u all this wht I said is true!!! It is just plain ok but it acts like it is my mom someone with a crush on me or whtever. I hate that stupid chiz!",1,False,Toasty swagger,Toasty2cute
2012-01-23 06:08:57,It's other people not a computer u r talking to,5,False,People,Noaht3083
2011-11-25 05:12:05,"Ummmm... So on the new update, where do I get to start talking??... The part you click on to type isn't there so this app was a waste of money if I can't even use it. If you want a better rating, please have a new update soon!",2,False,Bad update,runnnin_erins
2011-08-02 17:12:43,"Since it learns from other people, it is almost completely impossible to have anything resembling a conversation with it.",3,False,Decent.,I'm Awesome. Just leave it at that.
2011-11-16 23:29:03,"I love this app to death and think it is amazing, almost so amazing it is creepy! I just can't believe that this is a robot! I feel weird talking to it!",4,False,Creepybot,de.la.ney
2011-10-04 00:56:59,This app can keep you entertained for hours. U can say WHATEVER u want and a couple seconds later it responds right back to u,4,False,Pure entertainment,Gymnast141414
2011-09-12 23:07:20,I wish it wouldn't change the subject in the middle of a conversation.,4,False,Needs update,Languini123
2012-01-09 01:10:47,I rather talk to a computer than a person they put like 10 different people with you so you cant hold a conversion.,3,False,Um,Kissycatkitten
2011-07-26 00:26:02,"This app is so fake! Do not buy! You are just talking to other Cleverbot users who believe you are Cleverbot. I know because we multiple times had an argument over who was Cleverbot and the ""Cleverbot"" just wouldn't stop saying I was Cleverbot! Not worth the time and money you will spend on this app.",1,False,Fake!,Aboogamatches
2011-07-08 14:33:17,This app is horrible never know wat it's talking about cuz it changes the subject. Too fast waste of a dollar,5,False,Sucking app,Coich
2011-07-03 13:17:31,"Well first I asked him who Kurt Cobain was, and it asked if I ever watched Death Note 4 and I said no and it said good it will poison your brain and feast upon it..... a little off the edge... and answers sum of your questions and others are just random crap",2,False,Kinda Scary,RedOnescuz
2011-06-22 03:27:36,I LOVE this app. I could spend hours talking to Cleverbot! It's really entertaining! My new favorite app :),5,False,Amazing!!,Gymnast123456789109
2010-12-06 04:07:22,It's pretty entertaining and fun but I don't know if I'm talking to an AI or a computer and it makes me feel wary... o_o,5,False,Confused,fire-flyte
2010-11-19 06:27:47,"I truly don't understand why people think this is great. it is extremely limited and has terrible, unintelligent responses. Can't hold a logical conversation for more than 2 words.

Seriously. What the heck. this thing is extremely elementary. Boring. I would like a refund.",1,False,Wow,Alexjsksf
2010-08-17 20:53:29,"It's a great app, but when I try to start a new conversation it doesn't work",4,False,Bugs,Tiggggggerrrr 
